Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,86009,Pendidikan,Aktif,S3,Baik,0,5,0,5,0,-
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,88201,Pendidikan Bahasa Indonesia,Aktif,S1,Unggul,20,15,0,15,684,1:34.2
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,88203,Pendidikan Bahasa Inggris,Aktif,S1,Unggul,23,21,0,21,813,1:35.35
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,84205,Pendidikan Biologi,Aktif,S1,Unggul,22,9,0,9,634,1:28.82
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,87203,Pendidikan Ekonomi,Aktif,S1,Unggul,17,13,0,13,626,1:36.82
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,84203,Pendidikan Fisika,Aktif,S1,Unggul,16,12,0,12,451,1:28.19
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,87102,Pendidikan Geografi,Aktif,S2,Baik Sekali,7,5,0,5,32,1:4.57
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,87202,Pendidikan Geografi,Aktif,S1,Unggul,16,9,0,9,590,1:36.88
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,84101,Pendidikan Ilmu Pengetahuan Alam,Aktif,S2,Baik,9,5,0,5,25,1:2.78
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,85103,Pendidikan Jasmani,Aktif,S2,Baik,0,5,0,5,0,-
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,85201,Pendidikan Jasmani,Aktif,S1,Unggul,34,26,0,26,1167,1:34.32
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,95102,Pendidikan Kependudukan & Lingkungan Hidup,Alih Bentuk,S2,-,0,0,0,0,0,-
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,86205,Pendidikan Masyarakat,Aktif,S1,Unggul,13,7,1,8,619,1:47.62
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,84102,Pendidikan Matematika,Aktif,S2,Baik Sekali,6,5,0,5,57,1:9.5
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,84202,Pendidikan Matematika,Aktif,S1,Unggul,32,20,0,20,753,1:23.53
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,86904,Pendidikan Profesi Guru,Aktif,Profesi,Baik Sekali,106,5,0,5,1327,1:12.52
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,87201,Pendidikan Sejarah,Aktif,S1,Unggul,12,8,0,8,584,1:48.67
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,61406,Perbankan dan Keuangan,Aktif,D3,B,20,15,3,18,525,1:26.25
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,61318,Perbankan dan Keuangan Digital,Aktif,D4,Baik,0,0,0,0,0,-
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,49202,Sains Data,Aktif,S1,-,0,0,0,0,0,-
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,57201,Sistem Informasi,Aktif,S1,Baik Sekali,13,7,1,8,142,1:10.92
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,20201,Teknik Elektro,Aktif,S1,Baik Sekali,21,11,2,13,413,1:19.67
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,22201,Teknik Sipil,Aktif,S1,Baik,20,18,1,19,529,1:26.45
Universitas Siliwangi,-,Jenjang,"1
dari
8",Ganjil 2023,41223,Teknologi Pangan dan Hasil Pertanian,Aktif,S1,-,16,4,0,4,29,1:1.81
